StreamID,CentroidX,CentroidY,Source,TreatmentName,BiomassUtilized,TreatmentStatus,FundedProjectName,TreatmentCategory,PendingStateReview,FederalGrantProgram,ActualCompletionDate,FederalFundingAmount,FederalGrantFiscalYear,TreatmentAcresReported,TreatmentIdentifierDatabase,LeveragedByIndirectFederalFunding
3b925e8a-258c-4df1-b81c-7e06b7a6f511,-14.97354131,26.3549952,Washington,,No,Completed,,Planting,2,CB-HFR,1.52826E+12,7584,2016,16,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
a12f3ecd-6625-4811-8039-57f6f2ca513d,-14.10387403,25.71221101,Washington,,No,Completed,,Planting,2,SFC - Mitigation,1.51997E+12,1458,2015,3,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
6babf67d-f65f-4b0a-81e8-d76147fc70e2,-14.65549153,25.2775682,Washington,,No,Completed,,Chemical,2,WRR,1.6786E+12,2352,2019,7,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
a7dcfe9a-6ceb-413b-a070-a8ca6d23855f,-17.04762174,25.1902997,Washington,,No,Completed,,Chemical,2,SFC - Mitigation,1.53275E+12,6813,2014,9,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
a6f139c6-038f-4acb-af9e-62f993c4a411,-14.45379174,26.5340126,Washington,,Yes,Completed,,Planting,2,USFS SFC,1.65967E+12,7112,2019,14,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
a39a8dfc-301b-49a8-9171-5d524713535c,-14.37545281,26.25244538,Washington,,No,Completed,,Mechanical,2,HFR,1.55893E+12,25574,2019,38,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
4971d03a-dd6c-4e72-b709-9a73228ea50e,-14.41724426,25.59203558,Washington,,Yes,Completed,,Mechanical,2,Unknown,1.70115E+12,3784,2019,8,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
dc3c019f-08c2-4df4-868d-0dee9c705b0c,-14.28186304,26.15803376,Washington,,Yes,Completed,,Mechanical,2,WRR,1.6767E+12,9996,2023,21,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
8847a67a-8f18-4bd8-9c7a-944628088fc4,-14.9876138,25.55822801,Washington,,Yes,Completed,,Other,2,WRR,1.57077E+12,,2015,4,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
894e25c3-69ec-4ebb-a74d-ed2050ad137d,-18.48287958,16.31952032,California,Massetti CFIP,No,Completed,,N/A,0,0,,,,8,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
9b5454f6-cda2-4208-8880-89b416c0d22e,-17.12317333,25.74283341,Washington,,Yes,Completed,,Planting,2,CB-HFR,1.70322E+12,,2020,0,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
f3033aad-21b1-4610-9e67-1c081784e526,-14.77500882,24.17422076,Washington,,Yes,Completed,,Prescribed Burn,2,USFS SFC,,29016,2019,39,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
5df2d57c-1ea8-4199-837a-0cd3067973b8,-14.49498756,25.27499607,Washington,,No,Completed,,Other,2,CB-HFR,1.70616E+12,448,2020,1,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
a6f8d288-98b3-4efc-ab32-e11ebeb792c2,-15.3635067,26.37995091,Washington,,Yes,Completed,,Chemical,2,WWUI,1.57284E+12,26078,2017,59,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
8da01b95-44de-473e-864c-84b2b6c83574,-14.7437101,25.59515569,Washington,,No,Completed,,Other,2,WWUI,1.52895E+12,3060,2015,6,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
7ecff5fa-e3e6-4562-9d99-3498d3d783b5,-14.53208631,26.53627754,Washington,,No,Completed,,Chemical,2,HFR,1.64248E+12,35475,2017,33,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
ad3e55d8-ea24-477e-a304-9631df8a65b6,-14.98147936,26.61143546,Washington,,Yes,Completed,,Planting,2,CB-HFR,1.65552E+12,13780,2020,20,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
0e4ae6a9-b1ee-4aeb-966c-96131aa89c12,-14.61167316,26.62153118,Washington,,No,Completed,,Planting,2,HFR,1.59902E+12,,2017,20,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
6a95f2dd-8d1f-4d54-a686-22d9f991d643,-14.56026708,26.53783609,Washington,,No,Completed,,Planting,2,BIL SFA,1.63263E+12,97036,2020,68,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
a650456b-acbe-4f69-9593-ca141f4ace9c,-16.09911734,26.46308497,Washington,,No,Completed,,Planting,2,Unknown,1.56256E+12,645,2018,1,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
9cc57f62-045c-461b-a404-7869e0d556f1,-14.13917127,26.19390971,Washington,,Yes,Completed,,Prescribed Burn,2,WRR,1.67894E+12,,2022,20,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
dff0e5c3-a1ba-4cce-9146-96bf228e7818,-16.54478587,26.02078595,Washington,,No,Completed,,Mechanical,2,WRR,1.57872E+12,46380,2016,60,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
15a0bf37-45d4-4cec-b17a-e07820df6a07,-15.25552068,26.50755374,Washington,,No,Completed,,Prescribed Burn,2,Cross Boundary,1.54243E+12,7760,2017,8,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
d511c001-e793-459d-b371-285aba075a01,-15.20450873,26.21075375,Washington,,Yes,Completed,,Other,2,CB-HFR,,19278,2015,34,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
8c113773-76e1-4250-b72c-a5f629daedfa,-16.86219852,25.48581741,Washington,,Yes,Completed,,Chemical,2,BIL SFA,1.68888E+12,1312,2019,1,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
6fa9246c-16c5-44c0-8c81-de2a5f73c38a,-14.57593745,26.60817277,Washington,,No,Completed,,Chemical,2,WWUI,1.5445E+12,,2018,54,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
97b0b3b1-7249-4571-8a98-bca36e8fa68c,-14.61502169,25.80689721,Washington,,Yes,Completed,,Prescribed Burn,2,WRR,1.61397E+12,12608,2019,16,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
a1d1e255-8976-4f20-9d4f-849e2bc0a6be,-15.65873367,26.62965414,Washington,,No,Completed,,Mechanical,2,HFR,,28529,2016,47,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
5225ab3a-084f-48c7-863c-fb935ed6b15b,-19.98552353,20.01656547,California,2021 BLM TRINITY,No,Completed,,N/A,0,0,,,,32,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
23bcc79d-5a0f-45e8-b10a-7ff04e2d893a,-15.24352209,26.03798251,Washington,,No,Completed,,Planting,2,Unknown,,10640,2016,14,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
3994ba89-43d2-4156-a5c5-0d54e20870e9,-14.63938811,25.79053817,Washington,,No,Completed,,Other,2,Cross Boundary,,97120,2018,80,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
38968e35-e243-4d92-ba2f-2d5a88f15764,-16.78529708,25.52407043,Washington,,Yes,Completed,,Chemical,2,CB-HFR,1.69397E+12,21455,2020,35,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
ef02c5ea-bbe3-42fa-b995-c0c6992d58c0,-16.30451351,25.89026891,Washington,,Yes,Completed,,Planting,2,WWUI,1.69544E+12,23436,2019,84,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
80dd09b1-3f76-4938-b397-bd051d336be8,-16.36714936,25.8094195,Washington,,No,Completed,,Mechanical,2,SFC - Mitigation,1.67946E+12,31772,2019,94,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
6c418d25-47ac-4d32-82c0-8d72b466f622,1.044972447,11.17681741,Oklahoma,Frank Longacre  Mt. Herman LLC. Rx 1907,No,Unknown,,Unknown,2,0,,,2019,,608b4156-af55-4adf-b1d4-d70fc048c2a1,0
8d3ec12e-b1a8-47c7-840c-dce09404fb72,-16.44595464,25.79299536,Washington,,No,Completed,,Mechanical,2,CB-HFR,1.69285E+12,,2023,5,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
7acd95cd-4b02-4343-a7ce-53c3b753c708,-14.6679947,26.08518429,Washington,,Yes,Completed,,Chemical,2,WRR,,56693,2016,91,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
7840868b-189c-439c-8e68-60180c26d1c9,-17.3156995,11.4098911,California,Rancho Jamul VMP Block 15,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
a654e420-f10f-4ecc-8ce9-07d0526975d7,-15.61943143,26.64752741,Washington,,No,Completed,,Chemical,2,Cross Boundary,,34304,2015,32,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
684f1202-eb1d-48e1-a99c-ede75387fcb8,-15.67902505,26.69839027,Washington,,No,Completed,,Planting,2,JCLR,1.66598E+12,70135,2019,83,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
1aecb282-078c-4322-b5fa-ecb3a68c5c82,-16.38851705,25.87353042,Washington,,No,Completed,,Mechanical,2,Cross Boundary,1.6989E+12,339480,2020,552,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
5b25b68f-5fbf-4174-97e5-5ad6942205b0,-14.72105854,26.15133188,Washington,,No,Completed,,Planting,2,WRR,,,2019,7,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
a7e20331-05ea-4056-bd8e-9f22c0df4477,-15.30768006,26.09386659,Washington,,No,Completed,,Mechanical,2,CB-HFR,1.61017E+12,67201,2020,67,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
1b7837ff-2464-448b-a9f7-1d76f5b60d61,-14.67306005,25.79541618,Washington,,No,Completed,,Chemical,2,WRR,1.67972E+12,5978,2023,7,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
286db440-53fa-4d31-b34c-53db0160a5d3,-14.415103,26.27539418,Washington,,Yes,Completed,,Mechanical,2,WRR,1.6392E+12,4825,2017,5,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
bef74d5a-55fb-4e63-af01-1261e7f31dfc,-14.77716526,25.58809291,Washington,,Yes,Completed,,Planting,2,WRR,1.58174E+12,725,2016,1,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
5595e69e-04c9-46ea-8949-be9c677f0230,-14.9511426,26.36579542,Washington,,Yes,Completed,,Mechanical,2,BIL SFA,1.6976E+12,25250,2019,50,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
471121d6-7672-4b73-8938-3c6d1ccc12bc,-14.49304998,25.46731259,Washington,,Yes,Completed,,Chemical,2,CB-HFR,1.6576E+12,73508,2019,68,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
83493ee7-817e-42e7-a12f-8478e67c7d91,-21.04550019,19.97771129,California,04 - Humboldt Redwood Company,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
585b41b7-90d6-4693-b4d3-05f31d5fdee6,-16.93934521,25.61927654,Washington,,Yes,Completed,,Chemical,2,Cross Boundary,1.68957E+12,5136,2021,8,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
4ccc8da5-1b0c-4ff1-9fcf-462e60088376,-14.67648637,25.78243994,Washington,,No,Completed,,Planting,2,USFS SFC,1.52783E+12,20349,2016,63,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
0f1dca40-ce02-4ba0-bacc-3a2340dfcb96,-14.9445548,24.22112699,Washington,,No,Completed,,Prescribed Burn,2,SFC - Mitigation,,25480,2022,35,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
01c113a9-df24-4a9b-b472-796dc40368e0,-18.25502805,16.10497147,California,Creek Fire SCE,No,Completed,,N/A,0,0,,,,18,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
0e64080d-190a-4acd-86af-c2f8b420af36,-14.5324395,25.49902832,Washington,,No,Completed,,Chemical,2,CB-HFR,1.62624E+12,1696,2018,4,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
c0036547-b5f0-455d-b75f-b98f6be7e9c1,-16.10437553,26.46236571,Washington,,No,Completed,,Prescribed Burn,2,CB-HFR,1.51945E+12,,2014,0,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
7ee08d59-de05-4563-b275-61eb9e7b662c,-14.45308225,26.1248122,Washington,,Yes,Completed,,Mechanical,2,SFC - Mitigation,1.5312E+12,104272,2014,133,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
e9e79647-5097-4039-9fd1-2fd6d5b8a9d1,-14.51460564,25.60358836,Washington,,Yes,Completed,,Prescribed Burn,2,Unknown,1.61034E+12,2790,2019,6,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
24becef9-9d91-40f0-ba2b-455c5fcdb0bc,-16.08222377,25.9801595,Washington,,No,Completed,,Planting,2,WWUI,1.54684E+12,,2015,0,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
979109c2-61f5-4fe2-be74-bc018f1bce5f,-14.1482147,25.60467992,Washington,,No,Completed,,Other,2,WWUI,1.53102E+12,763,2018,1,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
8c404f76-78e1-45ed-8fff-21f9498988e5,-18.33460601,18.24028403,California,Fuels Reduction,No,Completed,,N/A,0,0,,,,90,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
25819578-1031-447c-8234-4ab36c39ca03,-19.88782639,20.1394253,California,11 Pettijon FMZ,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
62eb966a-e3c5-4a6e-917e-e281b3acaead,-15.26273358,26.01395443,Washington,,Yes,Completed,,Other,2,Cross Boundary,1.62693E+12,22220,2021,22,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
7a5bf7e3-57f8-492a-91ea-7f8bc9cb15de,-15.24958012,26.40426045,Washington,,No,Completed,,Other,2,CB-HFR,1.58468E+12,82150,2020,106,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
8eab1bab-b2e3-4425-8599-f8ff031b5d4c,-14.4773937,25.47050422,Washington,,No,Completed,,Other,2,SFC - Mitigation,1.53007E+12,16737,2017,21,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
9a2fc324-e19e-4c08-91f2-9a6b08892548,-15.93182022,26.30902197,Washington,,No,Completed,,Mechanical,2,USFS SFC,1.6938E+12,20832,2022,42,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
cf18b958-84cf-410f-bf5d-e94256c5e203,-14.74903299,23.95259001,Washington,,Yes,Completed,,Mechanical,2,HFR,1.65034E+12,,2019,0,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
c7896f23-d890-4c82-8693-0a75d42b90cc,-14.58668364,26.12968798,Washington,,Yes,Completed,,Mechanical,2,BIL SFA,1.57224E+12,33327,2016,63,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
2c2095f9-682d-4175-9417-3468259f9713,-14.02572381,26.06807694,Washington,,No,Completed,,Planting,2,WRR,1.55746E+12,1680,2016,6,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
d4fb8fb8-7472-471f-bb92-929271bc5bfc,-14.48303162,26.14994928,Washington,,Yes,Completed,,Mechanical,2,Unknown,1.69389E+12,2672,2019,4,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
55dd7216-69a6-431a-b2fe-95264dcdf624,-14.31280647,25.91719062,Washington,,No,Completed,,Prescribed Burn,2,WWUI,,1164,2015,4,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
651bc72e-9fae-4b7d-b5f5-da0c8c658d9f,-14.36960288,26.24868323,Washington,,No,Completed,,Mechanical,2,JCLR,1.55271E+12,10353,2018,21,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
2e9111f1-a145-4113-8e94-005567616ed5,-14.72661664,26.50518718,Washington,,No,Completed,,Prescribed Burn,2,JCLR,,5520,2016,8,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
54e30b5b-9d63-4760-bd54-e8348f3e350f,-14.23961976,26.25396921,Washington,,Yes,Completed,,Other,2,HFR,1.53482E+12,29380,2018,65,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
9ac0e11b-cd84-43b1-af8a-9ebe3ca092df,-15.39838016,26.26978778,Washington,,Yes,Completed,,Mechanical,2,Unknown,1.63401E+12,97284,2017,132,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
f6e586cd-41d7-48d8-9ab4-b2e0d8fb7d84,-14.53092784,25.90592525,Washington,,No,Completed,,Planting,2,HFR,1.58338E+12,522,2018,2,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
9e93c5c6-e636-4bf8-95dc-0a2a4d556121,-17.04048816,25.37962911,Washington,,Yes,Completed,,Planting,2,WWUI,1.61138E+12,21866,2017,29,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
4df5e48d-754b-4abd-a8be-bf0d74893150,-14.52732033,25.30110957,Washington,,Yes,Completed,,Other,2,Cross Boundary,1.60351E+12,1896,2016,2,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
5eba47bf-fdf5-4ba4-8ffe-4a82cb077c47,-16.95636214,25.21770858,Washington,,No,Completed,,Other,2,Cross Boundary,1.69415E+12,20706,2023,51,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
ae99a80f-34b5-434b-8dea-8011717b8d2b,-16.12770499,26.5744621,Washington,,Yes,Completed,,Prescribed Burn,2,CB-HFR,1.56385E+12,,2017,0,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
ac7f7aaf-b032-4aca-a8f5-c29125c63f5d,-14.97635022,26.12486612,Washington,,No,Completed,,Prescribed Burn,2,HFR,1.55047E+12,14406,2018,21,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
dfa6bbdf-cf69-4194-a3e8-ec952b0aef65,-15.57697902,26.51294835,Washington,,Yes,Completed,,Chemical,2,WWUI,1.67609E+12,58947,2021,49,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
8f344d32-35ce-4e0f-97e9-b095c3d68039,-16.56798809,25.90862305,Washington,,No,Completed,,Other,2,Cross Boundary,1.54252E+12,3576,2017,12,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
7c85b61a-ead3-4b8a-8b41-6d04ba86b415,-14.72204114,24.03433511,Washington,,Yes,Completed,,Other,2,Unknown,1.52834E+12,12160,2014,20,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
dd3687b7-6645-4de1-a8de-6549dd11d719,-14.7638373,26.49501906,Washington,,No,Completed,,Other,2,HFR,1.67462E+12,,2022,54,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
27431efd-dc39-4913-a10b-ac6576a90ee3,-19.03264806,18.17376966,California,Weimar Invoice #2,No,Completed,,N/A,0,0,,,,254,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
eba53940-5086-477b-814d-5be6cb26c04e,-16.6769543,25.51047543,Washington,,Yes,Completed,,Chemical,2,Unknown,1.54995E+12,3668,2019,4,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
3e4896db-b9f6-4ca4-af7b-0c426a84c2a8,-14.64405833,26.04506105,Washington,,No,Completed,,Prescribed Burn,2,USFS SFC,1.69665E+12,31008,2019,57,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
b138bbab-656e-48b6-8335-b3ccef4b17c2,-20.6910376,20.08003514,California,Block 1,No,Completed,,N/A,0,0,,,,28,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
4080471a-f4f0-43ba-be57-e796d6fa5738,-14.65338184,25.55831286,Washington,,Yes,Completed,,Planting,2,JCLR,1.7027E+12,1208,2019,4,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
8f41207d-6435-4d4b-a7e3-8845a390be43,-15.00707114,26.65419864,Washington,,No,Completed,,Prescribed Burn,2,USFS SFC,1.70486E+12,8712,2019,12,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
940dac02-b008-470e-85bc-a462452519ae,-14.35592467,25.89736036,Washington,,No,Completed,,Other,2,JCLR,1.62719E+12,2016,2020,8,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
f494d0ee-6df6-4073-9ab7-555c8eca0412,-14.27043193,25.91040046,Washington,,Yes,Completed,,Other,2,CB-HFR,1.66676E+12,139128,2021,93,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
d92183a6-2a78-4907-9c76-618c12f090f8,-16.00995424,26.55570875,Washington,,No,Completed,,Other,2,WWUI,1.65717E+12,1664,2018,4,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
0a2e5e84-ab6e-4802-9fbc-92a8c800f581,-14.1402143,26.12770998,Washington,,No,Completed,,Other,2,WRR,1.5915E+12,17732,2017,26,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
01bd7c73-25a7-4815-ad85-a3bf66567501,-20.4146089,19.82429713,California,Plan B - Meyer (Reforestation),No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
c0143edf-447f-41fe-8716-983d5a8eff9b,-15.3194604,26.11319869,Washington,,No,Completed,,Prescribed Burn,2,CB-HFR,1.6849E+12,1416,2021,2,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
6ed93bb8-5b6f-4c2e-9b46-be543630804a,-19.10413692,18.40882165,California,May 2019 ,No,Completed,,N/A,0,0,,,,14,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
32d70d5e-ccb0-4c69-9ab6-3631e4979b80,-15.60853341,26.65991476,Washington,,No,Completed,,Planting,2,CB-HFR,1.61233E+12,,2018,86,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
7b4da09c-8501-44fc-ad1c-970dd6991415,-16.60632064,25.72582488,Washington,,Yes,Completed,,Planting,2,Cross Boundary,,22325,2020,25,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
1bfed7e2-007b-4146-98a4-fca2e17d9507,-19.11227219,17.84901428,California,2020 Fuels Reduction,No,Completed,,N/A,0,0,,,,51,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
26341375-d1f2-4508-b2d7-9fbbedc9d0fa,-18.92010225,17.46203855,California,Invoice 1,No,Completed,,N/A,0,0,,,,50,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
b3d6613f-54a9-4f17-b1e9-ca52d406acfd,-15.21563597,26.13963345,Washington,,No,Completed,,Other,2,Cross Boundary,1.64654E+12,68985,2019,63,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
1a659e7e-03fe-4ee8-81d4-6d4e3317dc91,-19.21543589,17.73646324,California,"June 1, 2022 Broadcast",No,Completed,,N/A,0,0,,,,83,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
1b6f2d9b-57ef-4409-8ccc-d326ccbdfeb1,-20.06420198,17.93637956,California,Berryessa Highlands Fuel Break,No,Completed,,N/A,0,0,,,,107,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
9418ac91-106a-43cf-9439-e29debef86b0,-14.75057711,24.02510375,Washington,,No,Completed,,Chemical,2,Unknown,1.56126E+12,17914,2018,53,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
920926c4-1104-4213-8c04-0199185f5bbe,-19.08450391,18.00078529,California,2019 FR,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
18bab36a-d0e2-46e8-99c1-2fb1c0c9434b,-18.93126292,18.50391191,California,2021 Columbia Hill Fire Station,No,Completed,,N/A,0,0,,,,3,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
3692c49f-0c9d-4a5b-b95b-24099a71b55c,-14.37100539,25.28425457,Washington,,No,Completed,,Mechanical,2,Unknown,,4446,2021,3,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
ff2befd8-d200-421a-b431-dab41520897e,-18.34189865,16.05437893,California,2017 Practices,No,Completed,,N/A,0,0,,,,241,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
3fb14d57-c5eb-4c4d-804d-d3e8c14391ad,-18.27851461,16.02097676,California,Anderson Release,No,Completed,,N/A,0,0,,,,45,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
0db4d756-1bb6-4c12-93e7-e3ad567b17c7,-14.67356704,26.28089214,Washington,,No,Completed,,Prescribed Burn,2,WRR,1.66788E+12,8239,2022,11,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
ffc26d92-6e01-4de5-8e15-0a694819afba,-19.00169462,18.39963944,California,2023 Nevada City Fire Department,No,Completed,,N/A,0,0,,,,5,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
3767c2d6-a75b-46e9-be2d-4f4767ab7ec5,-18.94614114,17.36923386,California,Invoice 2,No,Completed,,N/A,0,0,,,,59,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
44d40c40-b49d-430c-a3c4-ac566dcbc600,-18.94765027,18.14789602,California,Wilson CFIP Invoice #2,No,Completed,,N/A,0,0,,,,190,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
4d4cd816-5150-4ab3-b045-d481beecf942,-14.18566269,25.34484993,Washington,,Yes,Completed,,Planting,2,USFS SFC,1.52014E+12,,2017,1,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
e9c1751a-cda3-4d2b-bc2d-9f6de7e24e78,-18.73584745,17.22460331,California,Management Plan,No,Completed,,N/A,0,0,,,,64,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
677fa2ee-044c-49f8-953b-6b1e705295fd,-19.5931681,20.99339787,California,04 - Gun PCT,No,Completed,,N/A,0,0,,,,94,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
35d3d0bc-e50a-4f09-8b51-885c8b1128be,-14.35331209,26.46329859,Washington,,No,Completed,,Planting,2,USFS SFC,1.56895E+12,6625,2019,5,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
e309064a-17bf-4b8c-83c7-1235fecce47c,-20.66792587,18.9284077,California,Howard Forest Rx Fire ,No,Completed,,N/A,0,0,,,,5,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
d10fb124-a46d-42ff-83f7-22e9a5cc047b,-18.26268848,16.03138987,California,Old Bretz_Post Fire,No,Completed,,N/A,0,0,,,,22,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
710e36aa-77ec-424e-a08a-b1f1b8385c04,-14.31186223,25.29235459,Washington,,No,Completed,,Planting,2,Cross Boundary,1.53776E+12,,2018,0,211b17f0-9bd9-4c64-a69c-83fa332a9be4,0
03e924e6-fe64-4c45-8ce3-4854134e980a,-20.74722402,18.09736766,California,2018 Oct Burn,No,Completed,,N/A,0,0,,,,16,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
7a0196ba-5787-421e-9e6a-0f1205ed2ab8,-18.61260685,16.59342383,California,"Thinning, Mastication, Tree Removal",No,Completed,,N/A,0,0,,,,15,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
7b5883fe-b17d-4a25-9f95-c56c79aaa3fc,-18.33433598,16.09286249,California,Brengelman Management Plan,No,Completed,,N/A,0,0,,,,10,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
f15ff02c-52ee-45a8-a7c3-4c6e9d04297c,-18.37503875,16.08751677,California,Comstock Retreat,No,Completed,,N/A,0,0,,,,21,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
e06ec2c4-4e8b-4c58-b3c3-35368164766b,-16.99435238,12.4703688,California,Dark Canyon South Plot,No,Completed,,N/A,0,0,,,,7,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
